title_1,title_2,normalized_title_1,normalized_title_2,similarity,source_1,source_2,link_1,link_2,pubDate_1,pubDate_2
Ten ETFs to watch as NXP Semiconductors surges 25% - Seeking Alpha,Ten ETFs to watch as NXP Semiconductors surges 25% - MSN,ten etfs nxp semiconductors surges,ten etfs nxp semiconductors surges,1.0000,Seeking Alpha,MSN,https://news.google.com/rss/articles/CBMikAFBVV95cUxPWklES2JRSXF6MVlhSDMwMFV2X0IxRFl5bTFEZUswZ29wUXVaU20zbzUyX1VUanowd25oZDRvV3hCYVd0Nzh0OGtmYjJpX1hlQmhOMHR0VWQxcElrdlI1UXlPUkthUnhaWXZRT3VRb3Uya3RBZnlhLW5pRW50X05PSFo5b2Q1eHp0Q1hJM0labjE?oc=5,https://news.google.com/rss/articles/CBMixgFBVV95cUxOeVBuUnYzSTBzTXBzdjAybU1MVXZGY0ZwRHlYbk9TR2g0bDRvc3NMbjR3eDlseWowb1F2Nm1VR09TUXJYdWhkWWR3MTBST243dDF2b3hKQVEzSnZTdGtTWFN5MXgzZHBaRDVzVzF3MmxKdFhyMEJJTmtGeEQyM0FxX21hS1pneTVoc0h0QXF6NTg1eDEtYlVjTE9aNlFrbGlhTlFBdnNfb3dMWmI0QWZjeld2ZGcwS3BQXzRadW1vTUJ1TU1lb1E?oc=5,"Wed, 29 Apr 2026 14:31:33 GMT","Wed, 29 Apr 2026 14:50:55 GMT"
"Billionaires Have Chosen Their Favorite Quantum Computing Stock, and It's Not IonQ, Rigetti Computing, or D-Wave Quantum - The Motley Fool","Billionaires Have Chosen Their Favorite Quantum Computing Stock, and It's Not IonQ, Rigetti Computing, or D-Wave Quantum - Yahoo Finance",billionaires chosen favorite quantum computing stock ionq rigetti computing wave quantum,billionaires chosen favorite quantum computing stock ionq rigetti computing wave quantum,1.0000,The Motley Fool,Yahoo Finance,https://news.google.com/rss/articles/CBMimAFBVV95cUxPVjNnN0ctTnVCOG5QcjNDWjhiY2F3UWFuX2wxNzR6MWJWNEFnVzZlOUxuUy1JTWtsOTJLbkZZSFd3N0Fhbk8zbURXRndpUHh3bEliRmZ6dnlwNkh3MFZFOWE5WmFWUWFJRzFWNTFMbWU2T2dOWGdSNFREZXdQMTF3NDdGdk9yd0U3T2hzb1RWbFZ5U09KbU9Sbg?oc=5,https://news.google.com/rss/articles/CBMitgFBVV95cUxQYzQzT2NKTXI5TXU2dGNqZnVEZnNLZTZzcUVaOHMzOTMtVlNHSDcyaVJtSFUyMkU5NVRtNWI5YnBrbkMzV2dKeE5QQWFfcnBGdVNvMkV0djNCT2poMVFrNjNfU29KQ3VvUUJsZU5wYTROV21DV0tfQkw4bHVaOEJ5VkJUV2laaU1yeXpRQjZLbGxmZkZMNTVfX2R6Qk81RC1LeUlYTUVBMkM0TUZBeF9jVnplSmZfQQ?oc=5,"Wed, 29 Apr 2026 12:06:00 GMT","Wed, 29 Apr 2026 11:26:00 GMT"
Tapping your genome with AI and quantum computing could deliver on the promise of personalized medicine – but practical and ethical hurdles remain - The Conversation,"Tapping your genome with AI and quantum computing could deliver on the promise of personalized medicine, but practical and ethical hurdles remain - HealthLeaders Media",tapping genome quantum computing could deliver promise personalized medicine practical ethical hurdles remain,tapping genome quantum computing could deliver promise personalized medicine practical ethical hurdles remain,1.0000,The Conversation,HealthLeaders Media,https://news.google.com/rss/articles/CBMiiwJBVV95cUxOVm82Z0FtR0ZSVEM0NjhtNnIyYXRJWmkzT0ROTFp1WWRybjZYRmpJcG5Ua0E5VkhIbjVkM2ZfMTZSODgwY2JsZGtxWnpfQjVLcmo4RXNaa1VXblBFVjk1U2lFWWtidlBnVmZSNlItcWxXZnp4bVpWR0JVbHpoR0hKRjJuT3BoUHduRXlMRmtwdkxYOTRqa2pTYnMyV2xYVnZFY1JXZzhrdmNCRzlHNFlrQy04a1FIeVVFY1RteGR6cTFBMllrU05DX0FJTWNqUUROTC1makktNFlPZ0JuSzhrU1VCeWh3V19hVzZaRmd6N2JHWEVVU0lnTFBSQ2VaaTFPZnhYZ1pUXzl1UU0?oc=5,https://news.google.com/rss/articles/CBMixgFBVV95cUxNV0xGakpTUWZaZHBSYjRORDJvSm9UNnFpU2tKRHJ4aW9rUWZXdk9SYkJzRXdCLUcxMWhRU2NJVERZSi1ZWjRUNlVldThiV2M3NG1KNEszWG9Qb1NxYXNnSnB1YWNPZnFhd2tiNHBUMDQ5VzFGd1pBcTFjRmRodXVSM0lZam14d1N1Wlp1ZFc4QlFWdXpocTVsRkVZTTlTRGdXbXFMdU9Tdy1HckJmbnJmbjNRNFVzSkJOVS1FczR1Wnp4ZDd2UUE?oc=5,"Tue, 28 Apr 2026 12:25:02 GMT","Tue, 28 Apr 2026 14:03:36 GMT"
Best Quantum Stock to Buy the Dip: Rigetti Computing (RGTI) or Quantum Computing (QUBT) - The Motley Fool,Best Quantum Stock to Buy the Dip: Rigetti Computing (RGTI) or Quantum Computing (QUBT) - Yahoo Finance,best quantum stock buy dip rigetti computing quantum computing,best quantum stock buy dip rigetti computing quantum computing,1.0000,The Motley Fool,Yahoo Finance,https://news.google.com/rss/articles/CBMikAFBVV95cUxNeXhBR2ZrNlgxR2M3Sms0dHJOWnZWRE9iTldhUE1Cc3RYY29WMkdRRnNEUVlOV2Q5dzlHamdKU0VNZWNvaG1PRGo5Sll0WDBRTk9WZEo3OEZJTkVDUTVRajhsM1BqQmdsMGhaT0w5dTh6ZUdzYzFubkNEYW52LTJJMkY0dl93X3FDcGlaQWg3Z0Y?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxPSGU4QmVMYWtETG5kaGVqeDFnRG9hR1lIbnBPdXVUQzFsZ2Vpd1hKNl9Jd0dBajJHbWxhbHJ3UXJtYkc4SXhfMEF2RXZ5dzByNDBjcm5XWkE4WVd6eFI2cnFod2pSdDVhdE9IakpCMVFlaThwZkthcEt2c1gtdTM0R2g5YlE2dllObFQxMzZlNDNnakVPSFE?oc=5,"Wed, 29 Apr 2026 17:45:00 GMT","Wed, 29 Apr 2026 17:05:00 GMT"
RGTI vs IONQ: Which Quantum Computing Stock Has More Upside? - Yahoo Finance,RGTI vs IONQ: Which Quantum Computing Stock Has More Upside? - Zacks Investment Research,rgti ionq quantum computing stock upside,rgti ionq quantum computing stock upside,1.0000,Yahoo Finance,Zacks Investment Research,https://news.google.com/rss/articles/CBMioAFBVV95cUxOVzczNTV2QU9XRTRhQ2JoemhMS1VhX01jTWV6ejJUYkZ0SG93T1A4amtjS3o2ZGsxakdJbGw0bVNTRFN5X1Y5MjAzanFUVUF3QlQ4X2dpOWhwVFVpYVhzei1ETF8zOVdwMy0xa0UxbVdxS0lkRVF3TXNfQnBSaDAwZDhEU0tzWHItU0NrMXZ1UnZsLUc1YVR5Ul9sZUd5LXlk?oc=5,https://news.google.com/rss/articles/CBMioAFBVV95cUxQbWY0NnEzVkNacGQzQ0Itb3hyYkRDeFk2dlRqamYzLU5udE1ybzUya1N1VnFqTndVOC15RTdKVzFtOVpqUUxKN09OR29leWxpMTcxZGFFVW1fNW9iU21vWnBwTThkbXRYODVfZmJwQ1kzTm9MZDY4amJrRlRNbk5RRDVqOURFRFJjMEpCTnNBbzd6Q05IYURhaDNHVXczWTNp?oc=5,"Tue, 28 Apr 2026 17:07:00 GMT","Tue, 28 Apr 2026 16:14:24 GMT"
ANSI Standards Panel Identifies Safety and Infrastructure Priorities for U.S. Electric Vehicle Investments - PR Newswire,ANSI Standards Panel Identifies Safety and Infrastructure Priorities for U.S. Electric Vehicle Investments - The Malone Telegram,ansi standards panel identifies safety infrastructure priorities electric vehicle investments,ansi standards panel identifies safety infrastructure priorities electric vehicle investments,1.0000,PR Newswire,The Malone Telegram,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNblg0b0Zxd0prQURZWDhRZGVLLW15cnNweHh2ZlRTRVJMQnU1NHd6RGdhYmFTb3EwMk50bHo4akZTYVVPRjd1R2NEbUZhS2xUbl8wVHRJdGFDeWd4VEVGVGZJTHpBZFRZbUdkanB3UUY4bFFUSXZKQ05BUGx4emR5aGQxYk9jeENwV3RSM2pjYVRMemNRaGhIanNZWTVCMFlhNld1TktjUElZd1NiRmkyQXdiWFdua3RJMHNHeHVNQi1HamxIQW9rREk5d0V1NjVrclNWcnNqazhGQlpoQ0ltYlNXckJ6RzZBS2NzT0xSRXhpQQ?oc=5,https://news.google.com/rss/articles/CBMiwAJBVV95cUxPNElNM2VsMjF3emNqTnF6d19NbnZqT0t1U1FiNG9QY1NJQlBjb1EzOVdMeWxwUkdHcHJBOU9WS1BlSWQteFR0b1E4S0hIVnBhaGlpUlg2bGw2M3l1elNtZ0kxMnJidTgtd0N1T3RlVERnajhfZXYxeU1PZU1ocWluZnNGNGhIZGUzbXY2TlB4TzhCeXZPakJBX3ZKLUFYeFdlRUtYOWFZTVQ1T0pxY1BrWm5URUFCeUF3ZmM3M1NuSklyQ0tjWVdTSzBPMFItRFhEcWxZeTlZeGpfcTgwd3Nnc25WcUh4aFd3Q3FZSDVFbk53b2ZHU3V3aUYtNEdNRlZfS2R6cGUwYUotZ2dna3pfeWFrMDZ3ejJDN2NxazZXMXJ3WTZLWktQY01hOWhoQmFFcVBOb0w3X1BwMGdjNjFTRA?oc=5,"Thu, 30 Apr 2026 20:08:00 GMT","Thu, 30 Apr 2026 20:08:00 GMT"
Nissan cancels EV production plans at Mississippi plant - WAPT,Nissan cancels US EV production plans at Mississippi plant - Nikkei Asia,nissan cancels production plans mississippi plant,nissan cancels production plans mississippi plant,1.0000,WAPT,Nikkei Asia,https://news.google.com/rss/articles/CBMimAFBVV95cUxPWXlzM0hHZUd3QnQySmMwSTFzOUV3b3Yzb3JlOXVvajRtOUlLWEJZWVk2akhEUmRyOVVCN204bjkyU0FsTjZtVlgyeFA3VENoVkpkajV3Y3pLc2d5VnpOQWdFdWtpQ1NmeEhKWDEycFNjT2Y4OWgtdzRKSmoxcmtqYkVydm5BZ0lqcFRXVkh2QmNsVGtraEVlVQ?oc=5,https://news.google.com/rss/articles/CBMipgFBVV95cUxOSEl2Ny1TWU9fS3I4SGZOclBEWEJPTEg4SmNoZmJnVFlISHQ0aVNPeDFOV0xUVkhOWk9mRzI3M3RFa3ZnY1ZydkpCN3hpT19WVThmQWJGT0dDc192cS1tMzlSRXBmYjdLNUZkdDdKb3pnbnlQaXpBejFLTndYOEQyenc3YXlWX2d4MTBZc0pXYnd0N2dCUWV5U1FYM3dVc096WHZtVnpB?oc=5,"Fri, 01 May 2026 03:45:00 GMT","Fri, 01 May 2026 03:58:00 GMT"
The Best 2 Renewable Energy Stocks to Buy and Hold for Decades - AOL.com,The Best 2 Renewable Energy Stocks to Buy and Hold for Decades - The Motley Fool,best renewable energy stocks buy hold decades,best renewable energy stocks buy hold decades,1.0000,AOL.com,The Motley Fool,https://news.google.com/rss/articles/CBMic0FVX3lxTFBoallQbTR5XzBSSzh6YTg1Zk1wTXgzNVJZTTNISHczNmJOTjJ4OUZVZWlQRFEtZFNtVW5ELXI2dzdMbmQ0bG5uUWRHLWZ6SVIySjRObkR0eWQ1VDJPNk9tQW1scVc1ZWZuVHFjZDRISDNxZ0U?oc=5,https://news.google.com/rss/articles/CBMimAFBVV95cUxQZks0OHFMUElzOWdqeVY1MVc1V2ItWGM5MDg3NjBlaVhUYzZNcV9WcDhqdnU3STJDNE0zWVY2bHBrclNmVkx4Uk9DMmJKbXNjcHhRS0dWWE5ESzl5RTNjU0o2UElBV3NQUVM3V0pmZHpnNnJnbXhWdEZ6U2lJNi1lcmJZU3c2TzhqV1F5WTlFSUV0WWxtOTFNVg?oc=5,"Fri, 01 May 2026 08:26:17 GMT","Wed, 29 Apr 2026 20:06:00 GMT"
"Electricity grid maps could speed addition of renewable energy sources in Pa., panel hears - Pennsylvania Capital-Star","Electricity grid maps could speed addition of renewable energy sources in Pa., panel hears - The Keystone Newsroom",electricity grid maps could speed addition renewable energy sources panel hears pennsylvania capital,electricity grid maps could speed addition renewable energy sources panel hears,0.9069,Pennsylvania Capital-Star,The Keystone Newsroom,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQcGdOYWU2V1FzTXhwczhuRXJYRHlsSHlTdF9YRFNBelpZVmNjTnhjR2tJYUcwbmNYUnp1TGwwSTdiZlRLaXJUZk44Z0ExZlpaSnp3WnVmakRVN2NjOHVuTEo5RzFGTnE0a2tVWEhNZ1BsMWVlNFZ4cHhacks0TlR0OW01UkhzTEIxcExwU1VnZEgzbkEwZmFHcXlzUkFNOGRzTTlLVkpWcExTaTZqSG1Yb3VPVFBrWWgwd1NjbjRiN0NZckVXS0NVMnZlZFN6M2JwNFpF?oc=5,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQSnpOWXJUVXZuZVE0cHpQMDY1QmZ2X08zNVhQemNPNFBUNkJfWS02OHVJVGpiRi1aR2c4eWJ3WE1xSXZmakFtTVNSOEpXV292VnRkcXlxQzN6Rkc5amJOYUVBeG83MUxXaFpoYnlhaUJNRy1KQ2djLUpBNkx1aDdfOHJFRGxFU3JQVUhGZDhMSHMxOVktTkdMMERSaGt0U2tOZDg5N0ZWN3pSSW9wVFVZSmdieXZweGRjS0tRbWxQT3FCUzNiRXN6bnpfYzFtZFRk?oc=5,"Tue, 28 Apr 2026 21:01:27 GMT","Wed, 29 Apr 2026 14:20:35 GMT"
Oberland Biotech GmbH Secures CHF 2.5 Million Seed Funding Round to Accelerate Global Expansion in Biotechnology and Food Innovation - Morningstar,Oberland Biotech GmbH Secures CHF 2.5 Million Seed Funding Round to Accelerate Global Expansion in Biotechnology and Food Innovation - PR Newswire,oberland biotech gmbh secures chf million seed funding round accelerate global expansion biotechnology food innovation,oberland biotech gmbh secures chf million seed funding round accelerate global expansion biotechnology food innovation,1.0000,Morningstar,PR Newswire,https://news.google.com/rss/articles/CBMinAJBVV95cUxNNlFoNDZkQ2JlSU5GeUxkd05RMUZsNTVKZl9jTFZJSnFHeXpnNFhPdmxlRFhPU2JzSDlEakZYTkF1NndQOWk3RDd4ZU9qMWxuTlhhdU1nS2VHMThmREQ5RWdTSzZLMDlLc21VWjQwWXUtdHZ2MXFhRkZtVVRwUXNVRWowaFVKdUZVVjZRMEJqWVlvZ04xbEpNai12alZKcjZoZmNQZVhMR2JuTVZhRkRKTUdOZkFFeVUyaVlERDNJUW12dS10Tm00ZjlfR01tYldDdUtrRzBwY05wREdWenJGbDQ1S3VzLUxvUUVUZ2ZGaVJHZ3A2RjY2SXJRSFpiUHNUZUM1NFdGQmc4U2wtanFFN3dMcFloWHZEVlY1WQ?oc=5,https://news.google.com/rss/articles/CBMilwJBVV95cUxOWFlLVFFLQ3BCVlY5NzczdGR1MV9DTG9VeEUwS1JGVE9NeDB2bjhrVUcyeXdtV1JXWGgxemdvYk9KdW8yWkZpREl5bXRtcVRKZFpCR09SOUMtMnVpamZmb0VLcXBxdXBHWngxZTFDQzJCRHd4cTRuSER3WlRvbXpqbnh5NTFfMzhLOWRZMnlBN1RnYW1WQklpS1BweXZ3R2pXT2lSdmhxM196UG8zSHNFeFZOR0NhZEppajlNX1hjcDJIVFE3YnVfR3daY2NZbElqZU5Fd3JrUTBiWmstTlJWbzRQMi1maUdhZlh3SThnbmxkSzV3ZXhtMTE3MFM4WWFhUm1nX0RwekRlN0RzU2l2ZExvM3dpYlU?oc=5,"Fri, 01 May 2026 07:00:00 GMT","Fri, 01 May 2026 07:00:00 GMT"
USDA’s New Guidance Portal Includes Biotechnology Guidance - Bergeson & Campbell,USDA’s New Guidance Portal Includes Biotechnology Guidance - The National Law Review,usda guidance portal includes biotechnology guidance,usda guidance portal includes biotechnology guidance,1.0000,Bergeson & Campbell,The National Law Review,https://news.google.com/rss/articles/CBMihwFBVV95cUxOaDZhekZKeEFWM2I1amxmNnV0eXlINVRJZnMtb0RMWkZCbnJHUGU3Z0JhNy14RzFKNThSWjFzemx2OWpZTlltOG5TdTYxZHdRNmdZUzQycWVyM0JGZTVHMGxyREt1QWtILS1zLWpHd1FGU3RZRXNFZVJIbVNCOFJmQjZLVzNTcWM?oc=5,https://news.google.com/rss/articles/CBMilAFBVV95cUxPVzltMFdvOXgwZ2dCSThhdkxPZi1nTG9ibmwyYUVSTjBibzkwNGZNWl9OZnRfQ2pvd0RETEFxUFRMc2xEY3FFZUJHSlpVZkhLSWloTkRwUlVNUENxR1M1YUtIalNuei1vdGVYbHlnM19NX3g4c1hIQnM4VUZKQWtuMW5QYV9tdWhDbm1fM1BWQ2IzdHd10gGaAUFVX3lxTE54Qzd6T3Z1NUxrLXhyQUl6VFl5bTF6TFJTUzhCNmFfS05yS3U1WDNmTF9mTmdYUDZHWnNYTEIwVTdqYmR4R05qaDNyT1JCUHdYWHdVRTh4YzlFMmpiQTJnU01YeWFZOFlfX3FOdXEzcXRRbVFueTRHWnVZZlJaMUl6TjRGaF9CaVN6d0I3YlpKNzB5TmUwY1NCZmc?oc=5,"Thu, 30 Apr 2026 19:47:30 GMT","Thu, 30 Apr 2026 20:11:16 GMT"
Nautilus Biotechnology Reports First Quarter 2026 Financial Results - Investing News Network,Nautilus Biotechnology Reports First Quarter 2026 Financial Results - Bluefield Daily Telegraph,nautilus biotechnology reports first quarter financial results,nautilus biotechnology reports first quarter financial results,1.0000,Investing News Network,Bluefield Daily Telegraph,https://news.google.com/rss/articles/CBMimgFBVV95cUxQUTY3Q1hBZmZrNXh6OGNucnFIc0NOMWd4NWJ3V09IMklYZHA5SUd3YmhWSEowUVlhNVhreDR2ZUVLczdBSm5MVDVmbDhhU0VEZlhwSHdpT05nN2dONzZlR3hjeFhfMk5yQU5TSkZacEZnY0pobGU0eWNoeEVHNDJKOHZQM3ptTE5oUXRyeE1HV1dmdzUxLW9GaElR?oc=5,https://news.google.com/rss/articles/CBMi8wFBVV95cUxOVmJta3lQVXcyeGU4WlBGTFcySzV4T09qN083M0xwc192SEZJblkzLWlHcXd5T3M1VVBEUkZQZFI5YmxiU3BHd3J5UG83bklzckhjN1lRTGFiZXBxSmVTTDdrRDNKbUZQUXpFZ0VJY0QwTkpuNDlfSGVBR1VlNTk5WWtMTnpFTkphcFhyNlg1eFlKeVBSejJJd01nT25LMHR0S0pEYnpyQld4NnZvRHUxY0xnUUpNNGZJMFlSU18zcGRxLVJvLXB4cTJWNm5Ra2syeHYwVzNyQWEtMndHMjI4YkY1M1dKQnhCa3BsSXlpRnhleFk?oc=5,"Tue, 28 Apr 2026 13:19:44 GMT","Tue, 28 Apr 2026 12:03:37 GMT"
Climate change cuts mountain snow by nearly 60% in 40 years - CBS 19 News,Climate change cuts mountain snow by nearly 60% in 40 years - Northeast Mississippi Daily Journal,climate change cuts mountain snow nearly years,climate change cuts mountain snow nearly years,1.0000,CBS 19 News,Northeast Mississippi Daily Journal,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTXNiMnJoOTFZcmdHcnFJV1RRMkxWS1hEN2tSdkh6VzZ1dE9rc1FadU1SaG8wSXNMdDk3ZVZ1TjhhcGNaU0pRcEpjOUE0NmRvTURicDZZSmpIbGYxWmFYYWlVNE9YTFpIcGRzQ0MwQXYwVjluaWxNQTQtdTY3MVBrbjN1TXBqdkRqdUh2cjBmZTRabDNUbDlBVlRXNGZkdi1pRlBvMTAzMEx5NXlLR1c5M05tUE84NXo3dFdsS1RQbTNPbGhIVWk3elRHdVFFczg?oc=5,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPcWliNlBtVTJqVmV5OS1feWtNQTVyQ3RQeUhSR19LQVYtS0pQbVF0azFTSDBfbllqZG1nc2lrcDJVZ2w1cnBqWVRYc3J2TG1EeWxTeWxNdnFCTjRRNUY0YzJ5UlBKUG40Z2VFWHlReTBMSU5lQUhkX0JfVzBpLU52d1ZvNl8yZVoyVGkzbzdtV2JjWnhXV3BCQ2pjaWhqZ2tDWHUtR0RsQ1c0WU5fOVpPUkFCbWVJbWVCa0ltRmdCbEEwX2xZem9SYjBMXzNzWWJpOXJJcHNBNlJUWDZnajd5eA?oc=5,"Thu, 30 Apr 2026 21:47:52 GMT","Thu, 30 Apr 2026 15:34:50 GMT"
Climate change cuts mountain snow by nearly 60% in 40 years - CBS 19 News,Climate change cuts mountain snow by nearly 60% in 40 years | Leisure - Indiana Gazette Online,climate change cuts mountain snow nearly years,climate change cuts mountain snow nearly years,1.0000,CBS 19 News,Indiana Gazette Online,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTXNiMnJoOTFZcmdHcnFJV1RRMkxWS1hEN2tSdkh6VzZ1dE9rc1FadU1SaG8wSXNMdDk3ZVZ1TjhhcGNaU0pRcEpjOUE0NmRvTURicDZZSmpIbGYxWmFYYWlVNE9YTFpIcGRzQ0MwQXYwVjluaWxNQTQtdTY3MVBrbjN1TXBqdkRqdUh2cjBmZTRabDNUbDlBVlRXNGZkdi1pRlBvMTAzMEx5NXlLR1c5M05tUE84NXo3dFdsS1RQbTNPbGhIVWk3elRHdVFFczg?oc=5,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNVExVYjQtdEY0cm5nQ0lUT0FPbW9oSjk3NWFqMEZzSExJZ2VEcjFyeW8yQ01acjZ6a2xzS0FuVmpvSExlZlgya0pRNk5PZkNrSkZES20xMG52eWt4VmZoRDhUNEJUblhQdkMyVElXMVRRdUwzNFZfTlZUS2l1eGZsTFBQT25WbEY2Y1hOY0pMQmRSZUR2N01FS3l3UXB4WXZSVXlDT21CbVF5SjdCa0l5UGNmT3Q3a1BMeXdCRWFXVWZPTDVhWTZ2XzBxLTNvZWJRb2JjbUNhaGZJdElyT0NzVw?oc=5,"Thu, 30 Apr 2026 21:47:52 GMT","Thu, 30 Apr 2026 15:34:50 GMT"
Climate change cuts mountain snow by nearly 60% in 40 years - CBS 19 News,Climate change cuts mountain snow by nearly 60% in 40 years - Caledonian Record,climate change cuts mountain snow nearly years,climate change cuts mountain snow nearly years,1.0000,CBS 19 News,Caledonian Record,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTXNiMnJoOTFZcmdHcnFJV1RRMkxWS1hEN2tSdkh6VzZ1dE9rc1FadU1SaG8wSXNMdDk3ZVZ1TjhhcGNaU0pRcEpjOUE0NmRvTURicDZZSmpIbGYxWmFYYWlVNE9YTFpIcGRzQ0MwQXYwVjluaWxNQTQtdTY3MVBrbjN1TXBqdkRqdUh2cjBmZTRabDNUbDlBVlRXNGZkdi1pRlBvMTAzMEx5NXlLR1c5M05tUE84NXo3dFdsS1RQbTNPbGhIVWk3elRHdVFFczg?oc=5,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQd3IwWVQyMDRIakJDUGh3UXh1dnVOUmE2dGcydm1mOC1TR1RYc2drS1d0ajhKYTVBRG9BQXB6eTF6WHlQbVVwQ0NvU0V0MnpmOUZFR2hyUkVpSzFtTFBYc3BUM09WdGcxR01vc3IzMWFiNVVaRkdkc0tlLTNQR3FhMEtWalRfYTFZRHQ3MVZ1YmdiaWJmZGpaS1JXZGdDUDd6dWlHQUVmRFZoZ1JlVHJYQ2lleWtmN0JfTXZzNXlVeEpESkRKWGhlX0VHbUJ1S0VRRmxFd3l2d05YM0VxeEstc2NhUmYxUUtLdVU4?oc=5,"Thu, 30 Apr 2026 21:47:52 GMT","Thu, 30 Apr 2026 15:34:50 GMT"
Climate change cuts mountain snow by nearly 60% in 40 years - CBS 19 News,Climate change cuts mountain snow by nearly 60% in 40 years - Bryan Times,climate change cuts mountain snow nearly years,climate change cuts mountain snow nearly years,1.0000,CBS 19 News,Bryan Times,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTXNiMnJoOTFZcmdHcnFJV1RRMkxWS1hEN2tSdkh6VzZ1dE9rc1FadU1SaG8wSXNMdDk3ZVZ1TjhhcGNaU0pRcEpjOUE0NmRvTURicDZZSmpIbGYxWmFYYWlVNE9YTFpIcGRzQ0MwQXYwVjluaWxNQTQtdTY3MVBrbjN1TXBqdkRqdUh2cjBmZTRabDNUbDlBVlRXNGZkdi1pRlBvMTAzMEx5NXlLR1c5M05tUE84NXo3dFdsS1RQbTNPbGhIVWk3elRHdVFFczg?oc=5,https://news.google.com/rss/articles/CBMi1wFBVV95cUxONDZlQUxWTDFnMzFiQTVmUEJpT2VBRVRXVFRKbWhGZkIxanl6aFdrNEFEXzNOMXR0b0VFeWZsWmdMSTgyTDJTTzNSYmN2RXA3bXpTTHF4N3JZemZwZHRXNWYyYUU0amdMRjZxMW5WYmhtbElIWGk2Q0pLWlY1MEZhbzk3Y3NicURCWkZ2N2tPcHRmWUUzWkZNdWZEYVB6OWpyaDl3RW5RWW85czVQOVJKZld1REtqbExzaHVDM3pwYXVRT1FFY0NzbkhzOWxZcW14ZzBURTNnQQ?oc=5,"Thu, 30 Apr 2026 21:47:52 GMT","Thu, 30 Apr 2026 21:46:09 GMT"
Climate change cuts mountain snow by nearly 60% in 40 years - CBS 19 News,Climate change cuts mountain snow by nearly 60% in 40 years - Key Biscayne Portal,climate change cuts mountain snow nearly years,climate change cuts mountain snow nearly years,1.0000,CBS 19 News,Key Biscayne Portal,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTXNiMnJoOTFZcmdHcnFJV1RRMkxWS1hEN2tSdkh6VzZ1dE9rc1FadU1SaG8wSXNMdDk3ZVZ1TjhhcGNaU0pRcEpjOUE0NmRvTURicDZZSmpIbGYxWmFYYWlVNE9YTFpIcGRzQ0MwQXYwVjluaWxNQTQtdTY3MVBrbjN1TXBqdkRqdUh2cjBmZTRabDNUbDlBVlRXNGZkdi1pRlBvMTAzMEx5NXlLR1c5M05tUE84NXo3dFdsS1RQbTNPbGhIVWk3elRHdVFFczg?oc=5,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPOXFnNThGam1EZThrQkFkcXhEOG9YVVlFN0NBNHVjcDJxU1hQYXV0bmpOSzNHM1o5ZE5wamdqUmQ0SUU2Q1I0TzNnQnhGeHdtMTZGMmJ0SUdNUzZGNVR3Mjl6c1l0RktweC1GeFhGVktlYmRaM2JFUVdWTkdtY0c0WVZzOENPUjNZSkUwbDk2dXh0eWplVU8zYThJZ0tBdU5QUmJJa1R5WGxITmFnQ2U3SnFwSHpONTJsNExPMnVwNTJCNEFLdUZsSWpTMENYVUhvb2VaRlozeVA1VlFEM1l2cy1GajJ2b3VIZkhPZA?oc=5,"Thu, 30 Apr 2026 21:47:52 GMT","Thu, 30 Apr 2026 15:34:50 GMT"
Climate change cuts mountain snow by nearly 60% in 40 years - CBS 19 News,Climate change cuts mountain snow by nearly 60% in 40 years - Northwest Signal,climate change cuts mountain snow nearly years,climate change cuts mountain snow nearly years,1.0000,CBS 19 News,Northwest Signal,https://news.google.com/rss/articles/CBMizwFBVV95cUxPTXNiMnJoOTFZcmdHcnFJV1RRMkxWS1hEN2tSdkh6VzZ1dE9rc1FadU1SaG8wSXNMdDk3ZVZ1TjhhcGNaU0pRcEpjOUE0NmRvTURicDZZSmpIbGYxWmFYYWlVNE9YTFpIcGRzQ0MwQXYwVjluaWxNQTQtdTY3MVBrbjN1TXBqdkRqdUh2cjBmZTRabDNUbDlBVlRXNGZkdi1pRlBvMTAzMEx5NXlLR1c5M05tUE84NXo3dFdsS1RQbTNPbGhIVWk3elRHdVFFczg?oc=5,https://news.google.com/rss/articles/CBMijwFBVV95cUxONU4yZ25kT3NBdWZCWVo4cXhLenpQYUFjeTQ1RnZ2cWRsNzlQUkNMdEtOenVPSGtBVE0tcGRvMVZwOWFlQkUtUzZVc28ybGFhUVctRm5FYnY2RkhDYTRwU2h4U1cyemtBRGpJRVlrekpERGVMOGpnaGpkQmtIUUY5Z2JoR0s5MkFoR0VoRTRMSQ?oc=5,"Thu, 30 Apr 2026 21:47:52 GMT","Thu, 30 Apr 2026 15:34:50 GMT"
